platform,design,arm,arm_witnessed,seed,clk_period,gp_hpwl_final,gp_iterations,gp_segments,diverge_revert,ip_iterations,ip_residual,ip_converged,ip_hit_cap,ip_hpwl_first,ip_hpwl_last,src_odb_3_1,src_core_3_1,src_odb_3_3,src_core_3_3,min_period_wns,setup_ws,setup_tns,hold_ws,wirelength,grt_usage_pct,grt_overflow,grt_max_layer_usage_pct,grt_congested,drc,place_area,place_instances,gp_wall_s,serial,cores,loadavg_at_start,status,place_gp_sha1,skip_io_sha1,grt_sha1
asap7,aes,anchored,anchored,11,380.0,39876.21,380,4,False,5,1.6e-06,True,False,43035569,20394737,,,,,,,,,,,,,,,1400.15,12567,9.81,False,4,8.59423828125,0,9730f0a29eb4f0c1c15f,5b635c6428ac84754562,
asap7,aes,anchored,anchored,12,380.0,39646.04,379,4,False,5,1.04e-06,True,False,43044450,20705772,,,,,,,,,,,,,,,1406.2,12613,9.61,False,4,8.59423828125,0,7875ee828409808ed10f,9e727735037b51a34db2,
asap7,aes,anchored,anchored,13,380.0,39993.12,381,4,False,5,1.88e-06,True,False,43170324,20447658,,,,,,,,,,,,,,,1410.41,12665,9.05,False,4,8.65478515625,0,d727519b66977351de5e,9b0d8438824cd7bda5c2,
asap7,aes,anchored,anchored,14,380.0,38885.95,377,4,False,5,2.58e-06,True,False,43043514,20679295,,,,,,,,,,,,,,,1400.58,12554,9.15,False,4,8.65478515625,0,0ad62a1d1d9c1cbb278d,2f2c56e23ccc12bd05b9,
asap7,aes,anchored,anchored,15,380.0,39764.21,380,4,False,5,5.38e-06,True,False,43218644,20539316,,,,,,,,,,,,,,,1414.52,12700,8.96,False,4,8.65478515625,0,c51639b735192faea76d,b1fd23ccec940addc6ea,
asap7,aes,anchored,anchored,16,380.0,40011.23,377,4,False,5,3.26e-06,True,False,43161618,20604787,,,,,,,,,,,,,,,1409.04,12646,9.22,False,4,8.44189453125,0,212710e9aea9a59b7aef,c3eb87373cbe53f86b88,
asap7,aes,center,center,1,380.0,39213.4,389,4,False,5,3.23e-06,True,False,43214009,20394835,,,,,,,,,,,,,,,1397.77,12530,9.87,False,4,8.86474609375,0,39ce3e8c3f2ec85a4ab8,58b625cc36bc7d6872cc,
asap7,aes,center,center,2,380.0,40147.49,388,4,False,5,6.92e-06,True,False,43091393,20354574,,,,,,,,,,,,,,,1418.28,12755,9.83,False,4,8.86474609375,0,65bd743ca67ab15487c6,ef81d7026354dbba9b8d,
asap7,aes,center,center,3,380.0,39916.8,390,4,False,5,3.75e-06,True,False,43081869,20418749,,,,,,,,,,,,,,,1409.33,12656,9.82,False,4,9.31689453125,0,279d3bb3c24e059b5f82,1a6c6124751598a89f32,
asap7,aes,center,center,4,380.0,39268.04,386,4,False,5,2.29e-06,True,False,43110391,20544708,,,,,,,,,,,,,,,1400.61,12559,10.07,False,4,9.31689453125,0,6031cec1066365992daa,ddc34ba129d400a8a3d0,
asap7,aes,center,center,5,380.0,39458.57,388,4,False,5,3.2e-06,True,False,43037377,20491247,,,,,,,,,,,,,,,1409.22,12656,10.23,False,4,9.31689453125,0,7560a62a1e35deb70e7c,5968f8b95a043699abd0,
asap7,aes,center,center,6,380.0,40232.26,388,4,False,5,2.96e-06,True,False,43000052,20674097,,,,,,,,,,,,,,,1404.54,12606,10.01,False,4,9.31689453125,0,689ef45b7cf42f4953d1,292824eb355a81946efc,
asap7,aes,center,center,7,380.0,39884.98,390,4,False,5,4.95e-06,True,False,42968113,20595308,,,,,,,,,,,,,,,1403.73,12600,10.23,False,4,9.31689453125,0,cefdc35e9fd15be2b079,686015f949922040ab0d,
asap7,aes,center,center,8,380.0,40207.95,387,4,False,5,5.56e-06,True,False,43080481,20680491,,,,,,,,,,,,,,,1414.58,12714,10.24,False,4,9.31689453125,0,458d95cb62772f7ff420,9bb124e303c6ba6dbe8e,
asap7,aes,center,center,9,380.0,39478.43,387,4,False,5,3.07e-06,True,False,43162535,20743938,,,,,,,,,,,,,,,1389.39,12450,9.96,False,4,9.70361328125,0,1401f9263fcc769b9b89,2b0b37256531851d367a,
asap7,aes,center,center,10,380.0,38940.02,387,4,False,5,2.88e-06,True,False,43281043,20489867,,,,,,,,,,,,,,,1397.26,12528,9.98,False,4,9.70361328125,0,81033368772614c1c826,ef5ae0a1691fe5f6832b,
asap7,aes,center,center,11,380.0,39868.1,387,4,False,5,4.55e-06,True,False,43035569,20387027,,,,,,,,,,,,,,,1405.8,12631,9.83,False,4,9.70361328125,0,ac7fb642f0dd2566fe65,5b635c6428ac84754562,
asap7,aes,center,center,12,380.0,39826.73,387,4,False,5,1.46e-06,True,False,43044450,20701249,,,,,,,,,,,,,,,1404.21,12599,9.77,False,4,9.70361328125,0,98ca6a73a4ae7f27daa7,9e727735037b51a34db2,
asap7,aes,center,center,13,380.0,39416.43,388,4,False,5,2.81e-06,True,False,43170324,20440621,,,,,,,,,,,,,,,1410.91,12672,10.15,False,4,9.70361328125,0,3690fd179ad2061d8a26,9b0d8438824cd7bda5c2,
asap7,aes,center,center,14,380.0,39680.41,385,4,False,5,2.45e-06,True,False,43043514,20673693,,,,,,,,,,,,,,,1410.12,12663,10.01,False,4,9.70361328125,0,ff78d121a562b8ac052f,2f2c56e23ccc12bd05b9,
asap7,aes,center,center,15,380.0,39831.96,387,4,False,6,3.47e-06,True,False,43218644,20581387,,,,,,,,,,,,,,,1410.15,12660,9.72,False,4,9.50244140625,0,138099ca0addc97974cf,b1fd23ccec940addc6ea,
asap7,aes,center,center,16,380.0,40029.11,385,4,False,5,3.94e-06,True,False,43161618,20606158,,,,,,,,,,,,,,,1399.85,12569,9.62,False,4,9.50244140625,0,cc8858bd5aa88f8c24b9,c3eb87373cbe53f86b88,
asap7,aes,corner_ll,corner_ll,1,380.0,40316.76,392,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1405.44,12605,9.7,False,4,9.11474609375,0,fdd68997b04376b8d139,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,2,380.0,40474.7,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1401.3,12567,9.62,False,4,9.11474609375,0,28562d9d571e30e8da08,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,3,380.0,40073.67,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1399.11,12540,9.53,False,4,9.11474609375,0,20c383506e1692e2be52,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,4,380.0,40368.24,392,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1399.08,12543,9.72,False,4,9.11474609375,0,cb7a142bd9a6c7a05a23,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,5,380.0,40101.36,390,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1399.9,12551,9.51,False,4,9.11474609375,0,73257b5e7187847954e5,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,6,380.0,39983.93,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1401.36,12569,9.74,False,4,9.11474609375,0,84e3cbafd1e398568c2d,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,7,380.0,40054.19,390,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1403.46,12583,10.07,False,4,8.35302734375,0,e06cf32661aba0d3c961,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,8,380.0,40371.91,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1400.8,12562,9.93,False,4,8.35302734375,0,a5626ac59b78746feee5,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,9,380.0,40268.34,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1402.41,12589,10.0,False,4,8.35302734375,0,29e48e3b2d54a3a52599,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,10,380.0,40502.62,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1402.41,12571,10.46,False,4,8.35302734375,0,a7c2c6020cfbdbd819a0,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,11,380.0,40526.31,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1402.7,12571,10.12,False,4,8.35302734375,0,49d19162a98a589c19aa,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,12,380.0,40202.14,390,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1400.74,12558,10.25,False,4,8.35302734375,0,a908be59dfde07f3c1b8,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,13,380.0,40135.74,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1396.57,12523,9.67,False,4,9.2626953125,0,d806647ce5d84c282a90,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,14,380.0,40458.92,391,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1399.49,12557,9.51,False,4,9.2626953125,0,a69569ddf1d29eaa980b,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,15,380.0,40207.79,392,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1402.11,12577,9.64,False,4,9.2626953125,0,ce2242d0cb0ee2adcbe2,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ll,corner_ll,16,380.0,40494.05,392,4,False,5,5.84e-06,True,False,43382694,20826334,,,,,,,,,,,,,,,1397.71,12528,9.55,False,4,9.2626953125,0,387fa61a9b702320045a,1e18ef8ed99fcd0064e5,
asap7,aes,corner_ur,corner_ur,1,380.0,39124.38,385,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1390.74,12457,9.87,False,4,9.2626953125,0,1d64b3cdbe5401185dd0,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,2,380.0,39387.76,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1387.68,12432,9.85,False,4,9.2626953125,0,8307268f7970d504ab73,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,3,380.0,39056.88,383,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1385.52,12398,9.95,False,4,9.1494140625,0,43389024b1483d99780b,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,4,380.0,39196.5,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1384.27,12379,9.74,False,4,9.1494140625,0,8e75d6959618ab18bb3b,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,5,380.0,39123.95,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1383.1,12371,10.05,False,4,9.1494140625,0,308966257875c2981df5,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,6,380.0,39031.58,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1381.82,12367,9.99,False,4,9.1494140625,0,744cb9113fc6d3b53e59,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,7,380.0,38936.76,383,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1387.01,12415,9.99,False,4,9.1494140625,0,cc62022a7c18c962d79a,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,8,380.0,38949.24,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1385.32,12389,9.96,False,4,9.1494140625,0,d6a04103e29394022780,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,9,380.0,39133.96,385,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1383.51,12377,9.62,False,4,9.08154296875,0,d50c32d531a16edbe7f4,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,10,380.0,39527.0,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1386.51,12420,9.62,False,4,9.08154296875,0,050ad6b264d45e008436,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,11,380.0,39018.25,383,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1381.76,12363,9.52,False,4,8.83447265625,0,8952609f2b395a09240c,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,12,380.0,39067.38,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1386.19,12419,9.65,False,4,8.83447265625,0,509f1233cd28bcdd5f1d,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,13,380.0,39349.31,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1384.88,12386,9.61,False,4,8.83447265625,0,7e03e2729027a682e1a7,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,14,380.0,39106.41,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1387.21,12420,9.74,False,4,8.83447265625,0,f5c4e228872cedbd5eb8,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,15,380.0,39183.35,383,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1385.64,12402,9.77,False,4,8.74853515625,0,c98ccb65ae0420a57291,c2e165b97e670e70b58b,
asap7,aes,corner_ur,corner_ur,16,380.0,39367.7,384,4,False,6,3.13e-06,True,False,42560356,20732680,,,,,,,,,,,,,,,1387.42,12423,9.87,False,4,8.74853515625,0,3259844e01aa5d7d5876,c2e165b97e670e70b58b,
asap7,aes,gauss_tight,gauss_tight,1,380.0,39708.8,385,4,False,5,2.69e-06,True,False,43467618,20557896,,,,,,,,,,,,,,,1393.89,12497,9.74,False,4,9.34912109375,0,5c059283499f710bda75,48c287d810f2bad523b0,
asap7,aes,gauss_tight,gauss_tight,2,380.0,38964.51,382,4,False,5,2.59e-06,True,False,43398202,20519366,,,,,,,,,,,,,,,1385.67,12405,9.68,False,4,9.08056640625,0,c06df35c2daa87c01800,ae4babea27a6b7f12051,
asap7,aes,gauss_tight,gauss_tight,3,380.0,40079.7,385,4,False,5,2.83e-06,True,False,43260319,20651893,,,,,,,,,,,,,,,1414.51,12712,9.89,False,4,8.7666015625,0,c3a025a6cc4bc0ccecff,16d5c8b5ae8154fd14d5,
asap7,aes,gauss_tight,gauss_tight,4,380.0,40015.98,380,4,False,5,6.9e-07,True,False,43143481,20701731,,,,,,,,,,,,,,,1402.44,12574,9.35,False,4,8.7666015625,0,a864676928a8bbffc96d,9e868a57e8cc6002ae58,
asap7,aes,gauss_tight,gauss_tight,5,380.0,38833.7,378,4,False,5,1.45e-06,True,False,43081215,20682742,,,,,,,,,,,,,,,1388.91,12436,9.54,False,4,8.7666015625,0,b259970d500c9d174d57,81da8b9611db206b2c32,
asap7,aes,gauss_tight,gauss_tight,6,380.0,40338.96,384,4,False,5,1.6e-06,True,False,43404040,20402679,,,,,,,,,,,,,,,1394.68,12498,9.55,False,4,8.7666015625,0,adf64c9dbfaf60ee623b,b701d18f8594b00ae50c,
asap7,aes,gauss_tight,gauss_tight,7,380.0,39838.66,380,4,False,5,1.59e-06,True,False,42597599,20553114,,,,,,,,,,,,,,,1399.36,12556,9.63,False,4,8.7666015625,0,6ccdd6cfd484b30b9ea2,fd16cb068ba5d1a0880e,
asap7,aes,gauss_tight,gauss_tight,8,380.0,39716.58,380,4,False,5,7.26e-06,True,False,43298656,20532985,,,,,,,,,,,,,,,1393.1,12486,9.87,False,4,8.7666015625,0,d69975e0135b1f0dd3ad,2857789d518c4719dd5b,
asap7,aes,gauss_tight,gauss_tight,9,380.0,39713.89,378,4,False,5,3.28e-06,True,False,43237287,20595414,,,,,,,,,,,,,,,1409.94,12661,9.92,False,4,8.640625,0,1ba01e0c906429f849e2,50b74ac39158cba120af,
asap7,aes,gauss_tight,gauss_tight,10,380.0,40575.39,381,4,False,5,1.38e-06,True,False,42957856,20436842,,,,,,,,,,,,,,,1393.19,12481,10.02,False,4,8.640625,0,075846ba74603c0917d3,9329e4c3b06096e0ac63,
asap7,aes,gauss_tight,gauss_tight,11,380.0,39349.85,380,4,False,5,2.67e-06,True,False,42609378,20634087,,,,,,,,,,,,,,,1392.61,12481,9.91,False,4,8.640625,0,065bf9115d68d1c8919c,0c1904ee63d4a319189e,
asap7,aes,gauss_tight,gauss_tight,12,380.0,40062.84,381,4,False,5,1.64e-06,True,False,42992619,20483281,,,,,,,,,,,,,,,1416.43,12726,10.16,False,4,8.640625,0,9cc8d65a9ee27b1130d7,571a98d933581a05d91c,
asap7,aes,gauss_tight,gauss_tight,13,380.0,39780.77,383,4,False,5,4.18e-06,True,False,43374950,20514813,,,,,,,,,,,,,,,1393.96,12493,10.18,False,4,8.640625,0,6a0367db98972afb92c3,7084b8ac5c3c993cb76f,
asap7,aes,gauss_tight,gauss_tight,14,380.0,39677.35,379,4,False,5,3.62e-06,True,False,43056127,20617736,,,,,,,,,,,,,,,1400.95,12567,9.96,False,4,8.640625,0,b67cb1877b33f595ad27,b67db903a227c7fed9f0,
asap7,aes,gauss_tight,gauss_tight,15,380.0,40225.84,384,4,False,6,2.71e-06,True,False,43407475,20744649,,,,,,,,,,,,,,,1416.4,12737,9.66,False,4,8.67138671875,0,f8509c3058099dc57947,8ba39f3b9cbc447ba6da,
asap7,aes,gauss_tight,gauss_tight,16,380.0,38979.09,380,4,False,5,1.38e-06,True,False,42653033,20533196,,,,,,,,,,,,,,,1405.16,12615,9.54,False,4,8.67138671875,0,ab69f7fb59624f6b0d50,24bfc53ab9c57a46bd6f,
asap7,aes,gauss_tight,gauss_tight,17,380.0,40132.25,380,4,False,5,3.6e-06,True,False,43036948,20930344,,,,,,,,,,,,,,,1414.64,12708,9.86,False,4,8.537109375,0,029d684ba4a1d6f2f3bf,087fe5d0e40ad515c73e,
asap7,aes,gauss_tight,gauss_tight,18,380.0,39833.0,377,4,False,5,1.49e-06,True,False,42751421,20915215,,,,,,,,,,,,,,,1388.79,12440,9.55,False,4,8.537109375,0,dca67b3c1b11c7ecd81e,f23067af3bc1e28454fc,
asap7,aes,gauss_tight,gauss_tight,19,380.0,39878.43,381,4,False,5,3.01e-06,True,False,43298324,20623749,,,,,,,,,,,,,,,1393.44,12499,9.73,False,4,8.537109375,0,4dc1eb24e0d20e6974a0,f1f6dc392bf2e9d00bdf,
asap7,aes,gauss_tight,gauss_tight,20,380.0,39797.59,380,4,False,5,2.13e-06,True,False,43393359,20724488,,,,,,,,,,,,,,,1391.09,12469,9.53,False,4,8.537109375,0,fc4f5c080b51e02ac758,80f96c256a586006d332,
asap7,aes,gauss_tight,gauss_tight,21,380.0,40821.42,384,4,False,5,2.63e-06,True,False,43024517,20453462,,,,,,,,,,,,,,,1414.64,12708,10.03,False,4,8.54638671875,0,de9716c8952f2244e4e6,0a8720fcc5c8c4e936c3,
asap7,aes,gauss_tight,gauss_tight,22,380.0,40383.6,383,4,False,5,2.07e-06,True,False,43510977,20567270,,,,,,,,,,,,,,,1393.85,12485,9.8,False,4,8.54638671875,0,025ba53787fe6b34693d,e1fd1f5038ee1926ae4e,
asap7,aes,gauss_tight,gauss_tight,23,380.0,39931.82,377,4,False,5,1.82e-06,True,False,42856644,20603017,,,,,,,,,,,,,,,1405.82,12598,10.05,False,4,8.54638671875,0,c3b49563d9e1ded764e8,e0105b6e522de660d255,
asap7,aes,gauss_tight,gauss_tight,24,380.0,39738.35,377,4,False,5,1.87e-06,True,False,43043000,20898094,,,,,,,,,,,,,,,1406.49,12621,9.81,False,4,8.54638671875,0,86c443f9c369cc2247b9,6ae4c869caf4705b0b5c,
asap7,aes,gauss_tight,gauss_tight,25,380.0,39924.23,382,4,False,5,3.41e-06,True,False,42821265,20728173,,,,,,,,,,,,,,,1397.52,12513,10.16,False,4,8.54638671875,0,ce07cd2fe6ee3ba04004,88272c55987d15b2bb84,
asap7,aes,gauss_tight,gauss_tight,26,380.0,39892.98,380,4,False,5,2.56e-06,True,False,43236887,20630454,,,,,,,,,,,,,,,1390.28,12447,10.08,False,4,8.54638671875,0,95feb95c485ea819c3ed,2a3abe8c9d7746f457e4,
asap7,aes,gauss_tight,gauss_tight,27,380.0,40470.02,379,4,False,5,7.91e-06,True,False,43287238,20879426,,,,,,,,,,,,,,,1411.07,12668,9.75,False,4,8.73974609375,0,2d2d2728273c4443b902,30515bab620309dde552,
asap7,aes,gauss_tight,gauss_tight,28,380.0,39868.6,377,4,False,5,6.39e-06,True,False,42984790,20842409,,,,,,,,,,,,,,,1398.35,12528,9.73,False,4,8.73974609375,0,da69e015b233336d9513,37a133a3c517184ddd3c,
asap7,aes,gauss_tight,gauss_tight,29,380.0,39683.5,381,4,False,6,7.2e-06,True,False,43036872,20430976,,,,,,,,,,,,,,,1405.05,12591,9.69,False,4,8.73974609375,0,a9d95d37a2fa46fc36e0,fbb6a6fd464f1b80fe35,
asap7,aes,gauss_tight,gauss_tight,30,380.0,39501.78,382,4,False,5,4.48e-06,True,False,43146054,20584976,,,,,,,,,,,,,,,1394.56,12508,9.56,False,4,8.73974609375,0,69c98b0836cdf4abd3c3,f6f89607e6d87dbcea79,
asap7,aes,gauss_tight,gauss_tight,31,380.0,39322.25,375,4,False,5,3.44e-06,True,False,42354405,20739371,,,,,,,,,,,,,,,1393.91,12493,9.61,False,4,8.73974609375,0,e7a75c22736484e0abf9,d68eb724d89a390bda5d,
asap7,aes,gauss_tight,gauss_tight,32,380.0,40419.39,382,4,False,5,1.52e-06,True,False,43164746,20839588,,,,,,,,,,,,,,,1408.82,12645,9.89,False,4,8.73974609375,0,3d3ba02571a21b7209d4,e27dcc08b9be7e70be31,
asap7,aes,gauss_wide,gauss_wide,1,380.0,39777.47,375,4,False,5,2.31e-06,True,False,43352042,20660743,,,,,,,,,,,,,,,1400.73,12557,9.76,False,4,8.8271484375,0,4df43a3530d440b69419,c1d98681b6f08f7897a0,
asap7,aes,gauss_wide,gauss_wide,2,380.0,40191.19,378,4,False,5,2.77e-06,True,False,43411025,20763167,,,,,,,,,,,,,,,1410.19,12650,9.71,False,4,8.8271484375,0,272348129e7a80e749a8,521d3917f0e59eb5a47e,
asap7,aes,gauss_wide,gauss_wide,3,380.0,40057.3,374,4,False,5,4.08e-06,True,False,43120865,20830164,,,,,,,,,,,,,,,1410.13,12668,10.05,False,4,8.8271484375,0,b49da8019b7c4967c041,a1d4b69f07be8e8fd60b,
asap7,aes,gauss_wide,gauss_wide,4,380.0,39685.37,376,4,False,5,1.87e-06,True,False,43114551,20892443,,,,,,,,,,,,,,,1398.29,12526,9.68,False,4,8.8271484375,0,179b8537922ed731c950,113d68ae99b2146f1567,
asap7,aes,gauss_wide,gauss_wide,5,380.0,40336.53,373,4,False,5,2.64e-06,True,False,43202000,20993329,,,,,,,,,,,,,,,1413.53,12718,9.98,False,4,8.8271484375,0,4c2a35ab4bb461f4791d,6d4b012d745dc6eb07ab,
asap7,aes,gauss_wide,gauss_wide,6,380.0,39657.54,376,4,False,5,5e-06,True,False,42980678,20751459,,,,,,,,,,,,,,,1404.49,12602,9.97,False,4,8.8271484375,0,d1de746f153c4013cc5f,6bc590714c88baf03049,
asap7,aes,gauss_wide,gauss_wide,7,380.0,40653.34,376,4,False,5,2.55e-06,True,False,42876307,20801663,,,,,,,,,,,,,,,1408.09,12648,9.71,False,4,8.35205078125,0,bff84754d587176d62aa,4809047c31a488287692,
asap7,aes,gauss_wide,gauss_wide,8,380.0,38566.3,372,4,False,5,3.8e-06,True,False,43327965,20806259,,,,,,,,,,,,,,,1394.3,12493,9.89,False,4,8.35205078125,0,488329b6250090c9d20d,1418d93670b57903b8bf,
asap7,aes,gauss_wide,gauss_wide,9,380.0,40141.47,373,4,False,5,3.17e-06,True,False,43169219,20712455,,,,,,,,,,,,,,,1413.85,12683,9.56,False,4,8.35205078125,0,750f6a55029ed1de5773,977db72d3ebd6df3d4e4,
